PONumber,Quantity,Dollars,Freight,total_item_quantity,total_item_dollars,avg_receiving_delay
9770,5917,53331.59,282.66,5917,53331.59,6.95253682487725
10865,106,2088.94,10.03,106,2088.94,6.2
13021,9042,116854.46,642.7,982,18937.82,5.324324324324325
10178,39,357.27,1.64,39,357.27,9.0
10226,48,702.0,3.58,48,702.0,10.25
8350,59,581.07,2.91,59,581.0699999999999,8.2
13203,2899,40110.26,200.55,1147,22409.16,7.520833333333333
9513,12870,84970.03,441.84,12870,84970.03,5.23454157782516
8832,4696,88961.9,489.29,4696,88961.9,9.005089058524174
13310,130,1404.36,6.74,10361,106584.08,6.086651053864169
13568,1437,13382.54,60.22,4617,37300.48,10.239520958083832
8345,18247,173132.79,865.66,18247,173132.79,7.979202772963605
11977,106,1735.86,8.68,106,1735.86,7.758620689655173
8866,23045,345003.69,1725.02,23045,345003.69,7.030459473412494
9556,1032,8443.89,39.69,1032,8443.89,7.955882352941177
12381,51676,332920.23,1697.89,36,571.3199999999999,5.0
9938,177,2490.39,11.95,177,2490.39,8.869565217391305
13290,24,511.04,2.66,318,2937.45,7.52
8896,27,175.23,0.82,27,175.23,6.0
11271,10968,79500.55,389.55,10968,79500.55,8.252747252747254
9068,6997,41070.22,188.92,6997,41070.22,6.966312056737588
12471,2949,30326.47,142.53,286,2291.8,7.0
8751,7578,55939.3,262.91,7578,55939.3,8.125
12103,149,1796.04,8.98,149,1796.04,6.615384615384615
9004,5596,38942.84,190.82,5596,38942.84,5.2601156069364166
11475,238,7192.38,36.68,238,7192.38,7.3076923076923075
13410,168,4198.32,23.09,1441,7975.93,7.161290322580645
8483,5632,35547.48,159.96,5632,35547.48,4.990066225165563
10042,1803,20811.23,104.06,1803,20811.23,8.947019867549669
11940,371,5739.15,28.12,371,5739.15,9.9
10812,46,1021.78,5.11,46,1021.7800000000001,4.25
12561,469,3332.73,15.0,217,3475.09,7.956521739130435
9737,130,1074.9,4.84,130,1074.9,10.818181818181818
12050,150,1156.62,6.13,150,1156.6200000000001,10.153846153846153
9107,168,2456.5,12.04,168,2456.5,5.6
9376,801,4444.76,22.67,801,4444.76,5.810344827586207
9615,4645,32290.41,167.91,4645,32290.41,4.973597359735973
12880,109,1724.44,8.28,104,1895.96,6.384615384615385
11343,6,48.3,0.25,6,48.3,8.0
11523,84,373.56,1.94,84,373.56,10.0
9381,36,775.08,4.26,36,775.08,5.333333333333333
13210,257,6369.11,33.12,12,120.72,4.0
12684,1243,7084.77,38.26,30844,236332.59,7.101994301994302
9640,18,383.76,2.03,18,383.76,7.0
9932,42,824.64,4.12,42,824.64,10.0
10969,94,993.12,5.06,94,993.12,8.5
11728,15555,93623.34,449.39,15555,93623.34,5.117969138875062
13137,20937,287164.72,1349.67,430,4765.45,9.782608695652174
11116,675,8423.52,44.64,675,8423.52,5.392156862745098
13183,652,7986.93,39.93,10952,93326.23,6.810264385692069
8692,1818,12076.88,54.35,1818,12076.88,4.730769230769231
10217,1,19.37,0.09,1,19.37,7.0
10527,3414,29112.52,131.01,3414,29112.52,5.2024539877300615
8705,2519,17609.83,82.77,2519,17609.829999999998,9.980066445182723
11603,234,1450.86,6.67,234,1450.8600000000001,7.642857142857143
12850,7034,40792.66,220.28,25613,190332.69,9.134813210611803
11136,18,216.78,1.19,18,216.78,10.0
8221,260,2246.19,10.11,260,2246.19,9.285714285714286
12820,8900,101196.35,475.62,6327,61247.93,5.0989010989010985
10284,833,9025.93,40.62,833,9025.93,7.635135135135135
10161,18,398.34,1.99,18,398.34000000000003,10.0
11047,2077,32202.12,177.11,2077,32202.12,9.164658634538153
11664,133,1036.6,5.39,133,1036.6,8.714285714285714
9022,162,1851.4,9.07,162,1851.3999999999999,10.307692307692308
9357,42,895.44,4.84,42,895.44,6.285714285714286
10629,2357,17769.21,88.85,2357,17769.21,5.114285714285714
13146,441,3509.49,16.85,2854,22753.15,9.62753036437247
9185,2960,27471.41,140.1,2960,27471.41,6.206611570247934
10610,36,750.12,4.05,36,750.12,5.166666666666667
10657,85,972.19,4.86,85,972.19,9.625
10701,1524,18520.2,83.34,1524,18520.2,6.141843971631205
8552,12,103.92,0.48,12,103.92,9.0
9093,24,519.6,2.75,24,519.6,5.75
12563,222,2521.68,13.62,54,1156.68,9.5
8588,607,5536.38,28.24,607,5536.38,6.957142857142857
13020,7815,54930.35,258.17,5412,39851.8,4.944015444015444
8266,12,272.64,1.47,12,272.64,5.5
13482,7456,183170.12,1007.44,11,256.63,8.0
12069,9890,120430.63,541.94,9890,120430.63,9.081751824817518
13573,430,7984.51,36.73,108,755.82,7.833333333333333
12858,14904,368424.93,1657.91,81,2458.26,7.857142857142857
9229,1,14.05,0.07,1,14.05,9.0
12456,12,94.08,0.46,92,2016.8400000000001,7.769230769230769
10674,295,3108.81,16.17,295,3108.81,8.04
11600,331,5878.52,31.16,331,5878.5199999999995,7.066666666666666
8620,144,1981.68,10.3,144,1981.6799999999998,9.25
12353,1150,9962.24,52.8,172,1685.98,8.333333333333334
13434,6,52.68,0.27,4808,60936.04,5.02808988764045
13555,119,1699.91,7.65,24,193.32,10.5
11690,462,6339.12,29.16,462,6339.12,7.541666666666667
9899,6,136.32,0.64,6,136.32,8.0
8566,6435,40265.09,181.19,6435,40265.09,7.234859675036928
11161,35,677.93,3.66,35,677.9300000000001,9.666666666666666
11270,176,1559.5,8.27,176,1559.5,8.866666666666667
11210,45,400.41,2.2,45,400.41,5.5
10106,11559,81036.5,429.49,11559,81036.5,4.8432432432432435
8513,25423,337491.88,1552.46,25423,337491.88,10.534151547491996
9961,4513,34497.68,169.04,4513,34497.68,8.085152838427948
11362,206,2171.64,11.08,206,2171.64,8.068965517241379
10200,5196,100321.87,531.71,5196,100321.87,6.361702127659575
12555,17,62.96,0.31,1718,24857.5,8.105022831050228
12587,107,2346.04,11.96,332,3085.08,6.264705882352941
11522,190,1535.82,6.91,190,1535.82,4.5
8371,18575,205977.11,947.49,18575,205977.11,7.114969135802469
9425,1428,19999.61,100.0,1428,19999.61,10.659574468085106
8478,3982,27284.42,147.34,3982,27284.420000000002,6.127450980392157
11814,12184,80058.89,432.32,12184,80058.89,6.07187222715173
11251,11235,72147.47,360.74,11235,72147.47,9.113382899628252
13531,71,1520.82,7.0,439,4689.3099999999995,6.538461538461538
11150,7558,57104.57,314.08,7558,57104.57,9.150078988941548
13049,7618,49397.53,237.11,643,5489.64,10.455882352941176
12122,12,258.96,1.22,12,258.96,5.0
8894,6,36.96,0.19,6,36.96,7.0
8604,347,3261.37,17.61,347,3261.37,9.803571428571429
12995,5139,36337.68,188.96,61986,624195.48,6.97191887675507
8433,16160,150950.37,815.13,16160,150950.37,8.067885117493473
12626,6205,42926.41,206.05,24,207.84,10.5
10688,12,198.36,1.09,12,198.36,11.0
11832,940,9741.26,46.76,940,9741.26,4.972222222222222
8367,1134,9112.05,47.38,1134,9112.05,6.6838235294117645
11697,460,10938.86,57.98,460,10938.86,7.74
11836,24,201.12,1.01,24,201.12,11.0
10894,2536,18146.78,87.1,2536,18146.78,6.199170124481328
10123,139,1172.44,5.39,139,1172.44,10.523809523809524
9648,32,527.68,2.43,32,527.6800000000001,9.166666666666666
10776,74,1203.98,5.9,74,1203.98,6.4
12738,17139,102612.9,564.37,163,1290.09,10.714285714285714
10708,6832,81312.2,447.22,6832,81312.2,6.067615658362989
12781,129,929.85,4.65,6180,42276.04,7.157039711191335
11928,54131,578318.15,2949.42,54131,578318.15,5.060335781741868
8747,182,976.6,5.27,182,976.6,8.307692307692308
12470,110018,1018011.41,4581.05,195,2339.77,7.111111111111111
13454,4957,47907.22,249.12,201,2993.96,10.333333333333334
13055,3684,32539.92,159.45,5235,42001.89,9.333955223880597
11735,12,69.6,0.32,12,69.6,8.0
10729,250,3721.35,18.61,250,3721.35,5.146341463414634
11806,116,1284.01,6.42,116,1284.01,7.142857142857143
13551,223,2207.29,11.26,5,43.3,6.0
9548,1220,13573.06,66.51,1220,13573.06,7.980952380952381
13276,36,469.44,2.16,130,1404.36,8.0
8953,2729,14874.03,75.86,2729,14874.029999999999,8.306818181818182
12676,1468,8686.28,42.56,122740,1468470.64,7.093542546771274
10482,508,5740.73,31.0,508,5740.73,7.083333333333333
12311,21757,286441.4,1288.99,249,4051.23,10.380952380952381
10684,80,626.81,3.2,80,626.81,6.25
10061,12,258.36,1.24,12,258.36,7.0
9710,6074,46757.49,243.14,6074,46757.49,5.0625
12764,163,1290.09,6.84,184,2550.96,8.0
10697,24,206.04,0.93,24,206.04,7.75
11714,1097,9380.02,45.02,1097,9380.02,5.975903614457831
12125,284,2813.46,15.47,284,2813.46,5.173913043478261
9403,4729,31813.61,146.34,4729,31813.61,4.958083832335329
8346,1690,13633.72,66.81,1690,13633.72,7.9352517985611515
12544,96,2094.25,11.1,71,636.36,8.0
12940,9792,72574.64,370.13,72,8380.32,11.1
11761,132,991.56,5.35,132,991.5600000000001,8.818181818181818
13607,84,894.72,4.56,18,568.02,6.0
9223,6792,49123.1,270.18,6792,49123.1,10.108536585365854
8109,2246,14298.09,408.72,2246,14298.09,12.626865671641792
11688,1083,12719.48,68.69,1083,12719.48,7.133333333333334
12138,60,1285.2,6.94,60,1285.2,5.0
13152,137,1191.89,6.08,55538,529167.68,8.808961102904973
8559,177,1330.65,6.52,177,1330.65,8.304347826086957
13230,149,3191.58,15.96,439,4887.29,4.880952380952381
8179,153,879.42,19.68,153,879.42,8.5
13344,3,23.82,0.13,4671,55008.7,10.241645244215938
10827,9340,61991.23,334.75,9340,61991.23,4.576991150442478
10263,127,1786.89,9.83,127,1786.89,8.181818181818182
10689,53,472.95,2.13,53,472.95,6.166666666666667
12181,8876,55042.16,253.19,8876,55042.16,8.23842917251052
12455,31580,209252.03,1150.89,22284,290327.82,7.930817610062893
10015,218,1675.51,9.22,218,1675.51,4.7
9701,66,922.8,4.98,66,922.8,7.0
12394,207,2498.96,12.99,2139,26074.22,4.959016393442623
13514,5,43.3,0.23,354,5643.81,7.675
9785,15,210.75,0.97,15,210.75,5.5
9121,179,4476.4,24.62,179,4476.4,9.666666666666666
13486,507,4489.63,22.0,50732,345663.73,8.129202373104812
11341,25877,345721.85,1590.32,25877,345721.85,9.163153070577453
13219,5955,118197.86,543.71,250,2091.18,6.190476190476191
8206,23,186.93,21.04,23,186.93,7.0
13419,897,11398.67,59.27,4003,39530.93,6.1923076923076925
11622,1875,19818.0,109.0,1875,19818.0,5.0
12435,576,20334.21,109.8,36,756.8399999999999,10.166666666666666
11718,8026,69502.92,319.71,8026,69502.92,4.932748538011696
8835,1193,9696.74,45.57,1193,9696.74,9.090225563909774
10176,6301,57451.92,264.28,6301,57451.92,7.1671826625387
12292,82,1221.96,6.23,82,1221.96,8.1
9577,6,122.58,0.55,6,122.58,7.0
8225,5275,36300.57,170.61,5275,36300.57,8.829113924050633
13392,52,1031.2,5.57,134333,1127733.09,7.036625364431487
10597,24,276.36,1.3,24,276.36,8.0
8876,12723,78956.49,394.78,12723,78956.49,7.07358390682901
8937,22178,160485.86,722.19,22178,160485.86,9.018704074816299
11390,27047,206596.0,991.66,27047,206596.0,7.104738154613466
10632,12,428.52,2.31,12,428.52,11.5
13656,83,626.72,3.01,141,2629.96,4.8
11429,24,239.04,1.1,24,239.04,10.0
8603,122,1032.4,5.06,122,1032.4,5.5
12454,75,977.52,4.89,75,1065.6599999999999,9.285714285714286
13443,7447,49281.22,256.26,35,379.89,5.0
12841,49724,508389.08,2592.78,141660,1660435.8800000001,9.051919191919191
9171,4186,78589.73,353.65,4186,78589.73,7.084057971014492
10071,14246,160224.42,881.23,14246,160224.42,6.691829484902309
12385,116,927.56,4.73,333,4817.68,7.222222222222222
9228,84,2422.0,11.38,84,2422.0,9.75
10242,718,21925.38,107.43,718,21925.38,8.836538461538462
11757,614,4316.34,21.58,614,4316.34,10.943396226415095
10539,4107,35383.05,183.99,4107,35383.05,10.116
12334,5280,48095.86,221.24,4884,38841.06,8.949826989619377
13314,140,1764.1,8.82,6761,45487.9,6.138582677165354
10018,6506,39191.33,207.71,6506,39191.33,5.014128728414443
9449,6,214.26,1.07,6,214.26,7.0
8851,6201,60511.39,278.35,6201,60511.39,8.214723926380367
10088,139,997.04,4.99,139,997.0400000000001,5.75
9875,1541,10430.23,55.28,1541,10430.23,7.325581395348837
8269,8662,62473.56,324.86,8662,62473.56,5.596741344195519
11590,748,9588.92,47.94,748,9588.92,8.2
12686,71,1513.72,7.27,5635,67233.55,7.021176470588236
13007,144,1077.66,5.28,396,2922.39,6.714285714285714
12266,6,104.7,0.51,6,104.7,8.0
13297,54178,473139.86,2365.7,2831,79410.55,7.124513618677042
11785,721,12055.94,63.9,721,12055.94,7.446808510638298
12347,260,3779.78,17.76,36,387.24,8.333333333333334
9131,3,107.13,0.57,3,107.13,8.0
10934,225,2852.27,13.98,225,2852.27,10.117647058823529
11950,12,81.6,0.42,12,81.6,12.0
8914,13341,148069.14,695.92,13341,148069.14,10.018425460636516
13533,74,1589.53,8.58,1011,7405.78,6.444444444444445
8271,100183,954454.16,4581.38,100183,954454.16,5.790311256728294
13191,100,1027.74,5.14,15585,129511.53,6.623164763458401
9748,12,120.72,0.54,12,120.72,9.0
13489,62547,564285.07,2652.14,573,7233.59,8.425925925925926
9377,3430,70566.24,331.66,3430,70566.24,5.898876404494382
10573,50935,522338.7,2663.93,50935,522338.7,8.021229050279329
10257,376,3708.18,20.39,376,3708.18,8.173076923076923
9821,24,399.84,2.16,24,399.84,11.0
13382,2306,23403.72,114.68,7165,53783.95,8.057863501483679
9935,1778,18405.95,92.03,1778,18405.95,9.098684210526315
10227,108,2239.92,11.2,108,2239.92,10.0
9522,6964,51666.78,232.5,6964,51666.78,10.042553191489361
10126,86153,771864.94,3473.39,86153,771864.9400000001,9.370894061344355
13335,95,1828.88,10.06,199,1716.45,6.0
11451,13848,138828.0,763.55,13848,138828.0,9.12434554973822
10281,4407,25577.52,135.56,4407,25577.52,7.9375
9853,36,292.56,1.61,36,292.56,9.0
10210,5573,122298.18,599.26,5573,122298.18,5.629422718808193
13552,11,256.63,1.26,1203,11619.06,5.438095238095238
11671,641,10475.3,50.28,641,10475.3,9.346153846153847
11856,255,4461.58,21.42,255,4461.58,8.136363636363637
11593,223,3349.15,17.42,223,3349.15,6.64
12472,243,3507.2,16.13,3141,31262.18,7.189075630252101
8470,243,4201.92,23.11,243,4201.92,5.791666666666667
13554,5210,45684.82,237.56,84,894.72,9.428571428571429
12750,19377,241457.27,1231.43,517,6848.03,8.487804878048781
9726,11584,123624.17,605.76,11584,123624.17,10.081610446137105
9112,36,812.6,4.31,36,812.6,9.571428571428571
12180,12,526.32,2.74,12,526.3199999999999,8.0
10568,70,1041.6,4.79,70,1041.6,9.333333333333334
9066,223,2418.93,11.61,223,2418.93,6.913043478260869
11518,36,779.4,3.51,36,779.4,4.333333333333333
11042,88,397.56,2.15,88,397.56,9.625
11987,6630,44443.01,235.55,6630,44443.01,8.001605136436597
8384,2459,28780.68,143.9,2459,28780.68,6.207207207207207
11974,627,7224.52,33.96,627,7224.5199999999995,7.985074626865671
10603,45402,419439.65,2306.92,45402,419439.65,6.048074296640262
11645,260,4074.28,19.15,260,4074.2799999999997,11.090909090909092
8964,23,171.35,0.84,23,171.35,7.5
9606,76,1069.32,5.56,76,1069.32,4.714285714285714
9697,180,1899.0,8.55,180,1899.0,7.533333333333333
11658,944,8894.73,41.81,944,8894.73,8.938144329896907
10928,57,706.8,3.18,57,706.8000000000001,10.333333333333334
12033,103,1348.63,7.01,103,1348.63,5.153846153846154
11336,1996,18659.38,98.89,1996,18659.38,9.90950226244344
8130,90,892.9,42.4,90,892.9,11.25
9569,5825,48086.42,264.48,5825,48086.42,7.123674911660777
8833,5099,35717.39,175.02,5099,35717.39,8.998148148148148
13134,305,3018.89,15.7,16,340.48,9.75
8582,4824,32656.36,173.08,4824,32656.36,6.385608856088561
11428,9206,78463.6,384.47,9206,78463.6,10.016638935108153
11014,6980,49256.66,241.36,6980,49256.66,5.227197346600332
9622,482,5186.37,25.41,482,5186.37,10.60655737704918
13287,34145,206046.28,1030.23,3446,24145.77,7.028350515463917
9201,148,1435.58,7.18,148,1435.58,5.615384615384615
13174,47,837.14,4.02,137,1191.8899999999999,7.4
9906,6,129.48,0.6,6,129.48,4.0
10148,247,4021.75,18.5,247,4021.75,10.033898305084746
8280,917,6068.27,27.31,917,6068.2699999999995,6.681818181818182
8793,72,675.36,3.17,72,675.36,5.0
13317,7122,54146.74,259.9,106,3236.76,4.578947368421052
8581,153,2196.54,11.42,153,2196.54,6.538461538461538
12217,5530,99141.47,456.05,5530,99141.47,6.0
8125,12,105.36,0.5,12,105.36,11.0
8288,32463,396606.13,1864.05,32463,396606.13,4.70042194092827
12933,12,126.24,0.58,400,6476.14,10.405405405405405
8306,261,5288.94,29.09,261,5288.94,5.0588235294117645
13577,33025,389511.96,2025.46,1233,7581.7699999999995,9.00925925925926
8804,12,86.16,0.44,12,86.16,7.0
9689,84,503.88,2.32,84,503.88,8.285714285714286
9079,5,82.05,0.38,5,82.05,9.0
9122,176,1247.24,5.86,176,1247.24,9.642857142857142
10518,161,2265.27,11.1,161,2265.27,4.869565217391305
12084,672,7744.78,41.82,672,7744.78,8.055555555555555
11477,211,3196.85,15.03,211,3196.85,7.045454545454546
11426,142,2310.34,11.55,142,2310.34,10.444444444444445
9356,141,1122.39,5.61,141,1122.39,8.916666666666666
13527,43300,593991.02,2969.96,36,758.04,6.0
9605,42827,381919.3,1718.64,42827,381919.3,5.128697293895532
9765,645,6861.53,34.31,645,6861.53,6.525
12963,70,1499.74,7.2,5808,37138.78,9.13768115942029
13329,201,1273.07,5.73,34145,206046.28,5.1448101265822785
11961,181,2066.84,11.16,181,2066.84,9.833333333333334
8731,2151,4725.24,23.15,2151,4725.24,10.341463414634147
8540,183,1959.48,9.21,183,1959.48,8.277777777777779
11212,304,2340.61,12.64,304,2340.61,4.821428571428571
11621,34,3869.94,18.58,34,3869.94,5.333333333333333
13282,8872,172900.93,899.08,5888,61895.25,8.022388059701493
10986,64024,454689.36,2455.32,64024,454689.36,6.143143143143143
13661,4617,37300.48,186.5,24747,149007.56,5.050500238208671
12560,6138,43020.14,193.59,22039,165253.62,8.11244769874477
11357,114,1174.78,5.29,114,1174.78,9.909090909090908
9215,13010,164097.83,804.08,13010,164097.83,9.9934282584885
8320,2697,20329.38,93.52,2697,20329.38,9.98206278026906
8182,5,111.05,3.39,5,111.05,8.0
8943,16576,97326.86,457.44,16576,97326.86,9.143434343434343
10262,642,7142.83,35.71,642,7142.83,7.963636363636364
13010,1287,11223.64,58.36,92,1737.6999999999998,7.444444444444445
10590,5965,130666.33,666.4,5965,130666.33,7.0853889943074
9495,989,28488.09,131.05,989,28488.09,6.028169014084507
10604,2682,34966.9,178.33,2682,34966.9,5.952029520295203
10175,12,131.61,0.62,12,131.61,9.0
10326,4053,27953.23,145.36,4053,27953.23,10.048192771084338
12427,24,464.88,2.28,132,1195.06,10.583333333333334
9721,137,1647.98,7.75,137,1647.98,8.538461538461538
8847,12,120.72,0.57,12,120.72,9.0
8877,15297,172888.12,778.0,15297,172888.12,5.964544138929088
12976,5348,108579.09,488.61,5139,36337.68,7.984709480122324
13318,11,273.44,1.39,36,469.44,5.0
9671,143,1253.37,5.77,143,1253.3700000000001,8.416666666666666
8402,4252,30048.37,162.26,4252,30048.37,9.992063492063492
10349,3626,27435.26,123.46,3626,27435.26,9.14795918367347
12978,12,52.08,0.27,428,5552.4400000000005,8.853658536585366
13300,168,2451.36,11.28,7122,54146.74,7.106995884773663
10922,442,3770.11,18.85,442,3770.11,10.555555555555555
9387,162,2861.6,14.59,162,2861.6,5.925925925925926
9791,7837,62251.82,305.03,7837,62251.82,6.449484536082474
9248,930,27042.94,129.81,930,27042.94,8.084615384615384
8629,3035,28290.47,127.31,3035,28290.47,9.30327868852459
11790,48,557.52,3.07,48,557.52,7.0
9698,18040,139523.38,753.43,18040,139523.38,6.208997722095672
11803,6399,82566.8,388.06,6399,82566.8,7.124744376278119
12531,236,1444.32,7.65,107,2346.04,10.333333333333334
13350,30183,325820.26,1694.27,77,935.49,9.666666666666666
11629,220,1654.31,9.1,220,1654.3100000000002,5.357142857142857
11875,11,593.89,3.21,11,593.89,10.0
12154,1480,16373.37,86.78,1480,16373.37,9.595744680851064
12964,92,1737.7,7.82,70,634.11,9.833333333333334
9806,18525,141764.71,652.12,18525,141764.71,5.079112122936825
8380,51,702.18,3.79,51,702.18,5.5
8161,35,322.04,9.02,35,322.04,9.0
9017,15019,195521.15,1036.26,15019,195521.15,9.952928870292887
10740,14,111.05,0.61,14,111.05,9.0
10768,857,5015.53,26.08,857,5015.53,7.450704225352113
12700,1066,19972.18,89.87,10780,132632.16,6.055207026348808
11448,12,94.08,0.44,12,94.08,9.0
12137,1821,42149.18,189.67,1821,42149.18,5.427083333333333
9251,35,303.82,1.52,35,303.82,8.0
11995,569,4408.4,21.6,569,4408.4,7.154929577464789
9596,18,216.78,1.06,18,216.78,4.5
13625,3015,24370.78,109.67,27,119.42,7.0
12646,48,399.84,2.08,35,771.4000000000001,9.333333333333334
10416,159,2602.95,11.97,159,2602.9500000000003,5.619047619047619
